id,listnum,category,item,group
S120,7,animals,dolphin,all
S120,7,animals,shark,all
S120,7,animals,stingray,all
S120,7,animals,orca,all
S120,7,animals,otter,all
S120,7,animals,eel,all
S120,7,animals,monkey,all
S120,7,animals,cow,all
S120,7,animals,giraffe,all
S120,7,animals,zebra,all
S120,7,animals,panda,all
S120,7,animals,tiger,all
S120,7,animals,lion,all
S120,7,animals,gazelle,all
S120,7,animals,horse,all
S120,7,animals,panther,all
S120,7,animals,peacock,all
S120,7,animals,koala,all
S120,7,animals,kangaroo,all
